#ID,NAME,LIVELOC,JOB,WORKLOC,STATE
6202, Muwaw, 30202, 2, 18, 0
6203, Choi, 30203, 1, 3, 0
6204, Whudor, 30204, 2, 19, 0
6205, Pui, 30205, 2, 24, 0
6206, Feeger, 30206, 1, 3, 0
6207, Jumot, 30207, 4, 26, 0
6208, Meeding, 30208, 2, 18, 0
6209, Siwang, 30209, 1, 3, 0
6210, Leck, 30210, 2, 17, 0
6211, Hae, 30211, 3, 26, 0
6212, Poub, 30212, 3, 22, 0
6213, Rotow, 30213, 1, 3, 0
6214, Luish, 30214, 3, 22, 0
6215, Duijung, 30215, 4, 27, 0
6216, Beath, 30216, 2, 19, 0
6217, Cheack, 30217, 4, 29, 0
6218, Quash, 30218, 2, 23, 0
6219, Ger, 30219, 4, 28, 0
6220, Yaick, 30220, 2, 21, 0
6221, Yiquait, 30221, 3, 4, 0
6222, Mor, 30222, 2, 15, 0
6223, Doarer, 30223, 4, 29, 0
6224, No, 30224, 1, 3, 0
6225, Loa, 30225, 2, 16, 0
6226, Cuie, 30226, 2, 22, 0
6227, Saish, 30227, 2, 17, 0
6228, Mub, 30228, 2, 21, 0
6229, Par, 30229, 2, 16, 0
6230, Roe, 30230, 4, 28, 0
6231, Gifong, 30231, 1, 3, 0
6232, Saie, 30232, 2, 17, 0
6233, Wing, 30233, 2, 22, 0
6234, Rong, 30234, 2, 22, 0
6235, Foinor, 30235, 4, 27, 0
6236, Joorer, 30236, 1, 3, 0
6237, Cheach, 30237, 2, 24, 0
6238, Hay, 30238, 2, 20, 0
6239, Kee, 30239, 1, 3, 0
6240, Tung, 30240, 3, 11, 0
6241, Yoash, 30241, 4, 28, 0
6242, Haupoick, 30242, 1, 3, 0
6243, Yichud, 30243, 1, 3, 0
6244, Suiquing, 30244, 2, 18, 0
6245, Kufui, 30245, 1, 3, 0
6246, Quuquie, 30246, 4, 25, 0
6247, Hey, 30247, 2, 20, 0
6248, Joiley, 30248, 1, 3, 0
6249, Wemuth, 30249, 1, 3, 0
6250, Wi, 30250, 2, 16, 0
6251, Soy, 30251, 2, 17, 0
6252, Booloae, 30252, 1, 3, 0
6253, Tuhay, 30253, 1, 3, 0
6254, Quea, 30254, 4, 29, 0
6255, Sa, 30255, 1, 3, 0
6256, Whik, 30256, 2, 24, 0
6257, Nasock, 30257, 1, 3, 0
6258, Bod, 30258, 2, 22, 0
6259, Ceeth, 30259, 2, 16, 0
6260, Cong, 30260, 4, 27, 0
6261, Napar, 30261, 4, 26, 0
6262, Kath, 30262, 2, 21, 0
6263, Poash, 30263, 2, 16, 0
6264, Jigh, 30264, 2, 16, 0
6265, Pirik, 30265, 1, 3, 0
6266, Pupir, 30266, 1, 3, 0
6267, Hee, 30267, 4, 25, 0
6268, Hock, 30268, 2, 20, 0
6269, Fehooe, 30269, 4, 25, 0
6270, Gauqueng, 30270, 4, 26, 0
6271, Deepoach, 30271, 1, 3, 0
6272, Mauck, 30272, 2, 15, 0
6273, Jay, 30273, 4, 27, 0
6274, Cooch, 30274, 2, 16, 0
6275, Kuiri, 30275, 1, 3, 0
6276, Hay, 30276, 3, 18, 0
6277, Roawhaith, 30277, 2, 24, 0
6278, Goqueech, 30278, 4, 26, 0
6279, Yaw, 30279, 2, 21, 0
6280, Whoy, 30280, 3, 28, 0
6281, Cir, 30281, 1, 3, 0
6282, Chee, 30282, 1, 3, 0
6283, Cooning, 30283, 1, 3, 0
6284, Yeejed, 30284, 2, 19, 0
6285, Bouk, 30285, 2, 19, 0
6286, Yob, 30286, 2, 21, 0
6287, Sa, 30287, 4, 25, 0
6288, Sosh, 30288, 4, 28, 0
6289, Gooth, 30289, 2, 23, 0
6290, Faiwang, 30290, 1, 3, 0
6291, Yearur, 30291, 2, 19, 0
6292, Dar, 30292, 4, 27, 0
6293, Jead, 30293, 2, 18, 0
6294, Whausoi, 30294, 1, 3, 0
6295, Cheesh, 30295, 4, 28, 0
6296, Med, 30296, 4, 27, 0
6297, Mooreb, 30297, 3, 4, 0
6298, Kachew, 30298, 2, 18, 0
6299, Wurauth, 30299, 1, 3, 0
6300, Neech, 30300, 2, 23, 0
6301, Righlait, 30301, 1, 3, 0
6302, Hainai, 30302, 2, 15, 0
6303, Peequeng, 30303, 2, 19, 0
6304, Chooreng, 30304, 4, 26, 0
6305, Nootik, 30305, 2, 17, 0
6306, Mung, 30306, 4, 27, 0
6307, Teelie, 30307, 1, 3, 0
6308, Cuigoick, 30308, 1, 3, 0
6309, Cui, 30309, 1, 3, 0
6310, Queech, 30310, 2, 23, 0
6311, Gew, 30311, 3, 9, 0
6312, Gee, 30312, 1, 3, 0
6313, Coib, 30313, 2, 16, 0
6314, Loiwhit, 30314, 4, 25, 0
6315, Ponai, 30315, 4, 25, 0
6316, Jauck, 30316, 2, 18, 0
6317, Mub, 30317, 3, 18, 0
6318, Poiquaie, 30318, 4, 26, 0
6319, Quor, 30319, 1, 3, 0
6320, Rouding, 30320, 1, 3, 0
6321, Ci, 30321, 1, 3, 0
6322, Reabuth, 30322, 4, 26, 0
6323, Fae, 30323, 4, 29, 0
6324, Puich, 30324, 2, 16, 0
6325, Whuid, 30325, 2, 24, 0
6326, Che, 30326, 2, 15, 0
6327, Moot, 30327, 2, 15, 0
6328, Deed, 30328, 2, 22, 0
6329, Hoapung, 30329, 2, 19, 0
6330, Kouwab, 30330, 3, 3, 0
6331, Dasey, 30331, 4, 26, 0
6332, Pey, 30332, 4, 27, 0
6333, Ded, 30333, 2, 15, 0
6334, Leloy, 30334, 1, 3, 0
6335, Toit, 30335, 2, 20, 0
6336, Gir, 30336, 2, 19, 0
6337, Cait, 30337, 2, 16, 0
6338, Yaucuck, 30338, 1, 3, 0
6339, Pik, 30339, 2, 16, 0
6340, We, 30340, 3, 1, 0
6341, Doi, 30341, 4, 25, 0
6342, Neebeeth, 30342, 1, 3, 0
6343, Waiyeng, 30343, 4, 29, 0
6344, Jung, 30344, 2, 18, 0
6345, Fautow, 30345, 1, 3, 0
6346, Ted, 30346, 2, 20, 0
6347, Soadeeb, 30347, 3, 4, 0
6348, Heae, 30348, 3, 13, 0
6349, Jow, 30349, 3, 9, 0
6350, Whaikoo, 30350, 4, 25, 0
6351, Queeth, 30351, 2, 23, 0
6352, Kighnoich, 30352, 1, 3, 0
6353, Pi, 30353, 1, 3, 0
6354, Monew, 30354, 4, 27, 0
6355, Migich, 30355, 1, 3, 0
6356, Foasaw, 30356, 2, 19, 0
6357, Ked, 30357, 2, 21, 0
6358, Yoocher, 30358, 1, 3, 0
6359, Sighyeet, 30359, 4, 26, 0
6360, Wey, 30360, 2, 22, 0
6361, Goack, 30361, 3, 16, 0
6362, Goish, 30362, 2, 19, 0
6363, Ruick, 30363, 2, 22, 0
6364, Jaihaut, 30364, 4, 25, 0
6365, Noquew, 30365, 2, 18, 0
6366, Mui, 30366, 1, 3, 0
6367, Wheek, 30367, 4, 28, 0
6368, Docoik, 30368, 1, 3, 0
6369, Bausung, 30369, 2, 18, 0
6370, Nuith, 30370, 2, 23, 0
6371, Moa, 30371, 4, 25, 0
6372, Faheng, 30372, 1, 3, 0
6373, Chouck, 30373, 2, 24, 0
6374, Quing, 30374, 2, 23, 0
6375, Yee, 30375, 1, 3, 0
6376, Podaut, 30376, 1, 3, 0
6377, Roick, 30377, 2, 22, 0
6378, Queatee, 30378, 1, 3, 0
6379, Roiquait, 30379, 4, 26, 0
6380, Di, 30380, 3, 1, 0
6381, Cighkeng, 30381, 1, 3, 0
6382, Moock, 30382, 3, 17, 0
6383, Whayaud, 30383, 1, 3, 0
6384, Kee, 30384, 1, 3, 0
6385, Jighe, 30385, 2, 18, 0
6386, Jauroy, 30386, 1, 3, 0
6387, Loubauk, 30387, 4, 25, 0
6388, Woae, 30388, 4, 28, 0
6389, Nodor, 30389, 1, 3, 0
6390, Yauker, 30390, 1, 3, 0
6391, Quoa, 30391, 4, 25, 0
6392, Jight, 30392, 2, 18, 0
6393, Fer, 30393, 1, 3, 0
6394, La, 30394, 1, 3, 0
6395, Goochoad, 30395, 2, 24, 0
6396, Mighmaick, 30396, 1, 3, 0
6397, Heder, 30397, 1, 3, 0
6398, Queng, 30398, 3, 10, 0
6399, Yoath, 30399, 2, 21, 0
6400, Whooyoath, 30400, 1, 3, 0
6401, Toomaud, 30401, 3, 5, 0
6402, Sir, 30402, 2, 17, 0
6403, Gaiweae, 30403, 1, 3, 0
6404, Quoak, 30404, 2, 23, 0
6405, Car, 30405, 2, 19, 0
6406, Mur, 30406, 1, 3, 0
6407, Gur, 30407, 4, 27, 0
6408, Gaipeach, 30408, 1, 3, 0
6409, Coijouch, 30409, 1, 3, 0
6410, Ceek, 30410, 2, 16, 0
6411, Meeyoob, 30411, 1, 3, 0
6412, Weeth, 30412, 3, 21, 0
6413, Mai, 30413, 1, 3, 0
6414, Waiseet, 30414, 1, 3, 0
6415, Waich, 30415, 3, 14, 0
6416, Per, 30416, 4, 27, 0
6417, Yoibauch, 30417, 1, 3, 0
6418, Dobeesh, 30418, 1, 3, 0
6419, Wauth, 30419, 2, 21, 0
6420, Fir, 30420, 1, 3, 0
6421, Maureesh, 30421, 1, 3, 0
6422, Queequaush, 30422, 2, 16, 0
6423, Chee, 30423, 1, 3, 0
6424, Paichung, 30424, 1, 3, 0
6425, Meeyeech, 30425, 4, 26, 0
6426, Pey, 30426, 2, 16, 0
6427, Coone, 30427, 1, 3, 0
6428, Chaitauch, 30428, 3, 5, 0
6429, Maush, 30429, 4, 29, 0
6430, Paub, 30430, 2, 16, 0
6431, Sath, 30431, 2, 17, 0
6432, Baipey, 30432, 1, 3, 0
6433, Joalir, 30433, 1, 3, 0
6434, Dooe, 30434, 2, 15, 0
6435, Cheeth, 30435, 2, 24, 0
6436, Quing, 30436, 3, 9, 0
6437, Gaw, 30437, 2, 19, 0
6438, Goish, 30438, 2, 19, 0
6439, Quung, 30439, 2, 20, 0
6440, Wew, 30440, 2, 22, 0
6441, Whewhuth, 30441, 1, 3, 0
6442, Whauch, 30442, 4, 29, 0
6443, Chujed, 30443, 1, 3, 0
6444, Loaboy, 30444, 1, 3, 0
6445, Lebui, 30445, 4, 25, 0
6446, Chey, 30446, 2, 24, 0
6447, Su, 30447, 1, 3, 0
6448, Chohoit, 30448, 1, 3, 0
6449, Whuimong, 30449, 4, 27, 0
6450, Sa, 30450, 1, 3, 0
6451, Gighk, 30451, 2, 19, 0
6452, Chach, 30452, 2, 24, 0
6453, Noufead, 30453, 1, 3, 0
6454, Yur, 30454, 3, 28, 0
6455, Quur, 30455, 1, 3, 0
6456, Bet, 30456, 2, 19, 0
6457, Chew, 30457, 2, 24, 0
6458, Jer, 30458, 2, 18, 0
6459, Maurout, 30459, 1, 3, 0
6460, Kight, 30460, 4, 29, 0
6461, Chauti, 30461, 1, 3, 0
6462, Mopot, 30462, 4, 26, 0
6463, Touk, 30463, 2, 20, 0
6464, Whehui, 30464, 2, 15, 0
6465, Fing, 30465, 2, 18, 0
6466, Wheewigh, 30466, 1, 3, 0
6467, Yuth, 30467, 2, 22, 0
6468, Fey, 30468, 4, 28, 0
6469, Yeath, 30469, 4, 29, 0
6470, Guck, 30470, 4, 28, 0
6471, Wo, 30471, 4, 25, 0
6472, Wheerighch, 30472, 1, 3, 0
6473, Cuijech, 30473, 1, 3, 0
6474, Dooe, 30474, 2, 15, 0
6475, Roacong, 30475, 3, 8, 0
6476, Mighcosh, 30476, 2, 17, 0
6477, Hoo, 30477, 1, 3, 0
6478, Faiwir, 30478, 1, 3, 0
6479, Fauth, 30479, 2, 18, 0
6480, Rock, 30480, 4, 29, 0
6481, Med, 30481, 2, 15, 0
6482, Chou, 30482, 4, 25, 0
6483, Koich, 30483, 2, 21, 0
6484, Tuith, 30484, 2, 22, 0
6485, Yang, 30485, 3, 11, 0
6486, Quaiquoa, 30486, 4, 25, 0
6487, Neasar, 30487, 1, 3, 0
6488, Yoush, 30488, 4, 29, 0
6489, Nang, 30489, 2, 23, 0
6490, Seath, 30490, 2, 22, 0
6491, Jeed, 30491, 4, 28, 0
6492, Juqued, 30492, 1, 3, 0
6493, Moagey, 30493, 1, 3, 0
6494, Teewhoo, 30494, 2, 15, 0
6495, Geeb, 30495, 2, 23, 0
6496, Gaith, 30496, 2, 19, 0
6497, Gosh, 30497, 2, 19, 0
6498, Goheck, 30498, 1, 3, 0
6499, Ced, 30499, 2, 16, 0
6500, Toot, 30500, 2, 20, 0
6501, Raiduish, 30501, 1, 3, 0
6502, Ceng, 30502, 4, 28, 0
6503, Nighneak, 30503, 1, 3, 0
6504, Pich, 30504, 4, 29, 0
6505, Pichib, 30505, 1, 3, 0
6506, Luie, 30506, 2, 17, 0
6507, Yoifing, 30507, 2, 18, 0
6508, Saiwhod, 30508, 1, 3, 0
6509, Larang, 30509, 1, 3, 0
6510, Lodauk, 30510, 1, 3, 0
6511, Deasib, 30511, 1, 3, 0
6512, Houguch, 30512, 1, 3, 0
6513, Foa, 30513, 2, 15, 0
6514, Jeabey, 30514, 1, 3, 0
6515, Mebat, 30515, 1, 3, 0
6516, Chaw, 30516, 2, 24, 0
6517, Holed, 30517, 3, 5, 0
6518, Huidew, 30518, 3, 19, 0
6519, Bach, 30519, 2, 19, 0
6520, Wee, 30520, 1, 3, 0
6521, Yoi, 30521, 1, 3, 0
6522, Lichey, 30522, 1, 3, 0
6523, Quir, 30523, 2, 21, 0
6524, Mighe, 30524, 2, 22, 0
6525, Pew, 30525, 2, 16, 0
6526, Gash, 30526, 2, 19, 0
6527, Puch, 30527, 2, 16, 0
6528, Jong, 30528, 3, 10, 0
6529, Woifait, 30529, 4, 25, 0
6530, Baith, 30530, 2, 19, 0
6531, Lou, 30531, 2, 16, 0
6532, Ley, 30532, 2, 17, 0
6533, Kush, 30533, 4, 28, 0
6534, Jaupeech, 30534, 1, 3, 0
6535, Koo, 30535, 1, 3, 0
6536, Jaik, 30536, 3, 18, 0
6537, Terang, 30537, 4, 26, 0
6538, Joaray, 30538, 4, 26, 0
6539, Kinoich, 30539, 4, 26, 0
6540, Cit, 30540, 2, 16, 0
6541, Yooth, 30541, 4, 29, 0
6542, Wegi, 30542, 4, 25, 0
6543, Nacooe, 30543, 1, 3, 0
6544, Ger, 30544, 2, 19, 0
6545, Heagang, 30545, 1, 3, 0
6546, Ceecot, 30546, 4, 26, 0
6547, Road, 30547, 4, 28, 0
6548, Saie, 30548, 2, 17, 0
6549, Jooyeee, 30549, 4, 26, 0
6550, Kar, 30550, 1, 3, 0
6551, Jub, 30551, 2, 23, 0
6552, Gikew, 30552, 1, 3, 0
6553, Ke, 30553, 1, 3, 0
6554, Gighchow, 30554, 3, 7, 0
6555, Quung, 30555, 2, 23, 0
6556, Jofoub, 30556, 1, 3, 0
6557, Wheae, 30557, 2, 24, 0
6558, Quenud, 30558, 1, 3, 0
6559, De, 30559, 1, 3, 0
6560, Rie, 30560, 2, 22, 0
6561, Cee, 30561, 1, 3, 0
6562, Leekoy, 30562, 1, 3, 0
6563, Moa, 30563, 1, 3, 0
6564, Waicing, 30564, 4, 26, 0
6565, Naukea, 30565, 1, 3, 0
6566, Wai, 30566, 1, 3, 0
6567, Mo, 30567, 1, 3, 0
6568, Rait, 30568, 3, 14, 0
6569, Siwung, 30569, 4, 26, 0
6570, Boikung, 30570, 1, 3, 0
6571, Tur, 30571, 1, 3, 0
6572, Nish, 30572, 4, 28, 0
6573, Ring, 30573, 2, 22, 0
6574, Lee, 30574, 1, 3, 0
6575, Yofauk, 30575, 1, 3, 0
6576, Joidew, 30576, 1, 3, 0
6577, Gok, 30577, 2, 19, 0
6578, Faue, 30578, 2, 22, 0
6579, Koapath, 30579, 4, 26, 0
6580, Futh, 30580, 4, 28, 0
6581, Kaicheng, 30581, 1, 3, 0
6582, Ku, 30582, 1, 3, 0
6583, Heapick, 30583, 4, 25, 0
6584, Peae, 30584, 2, 16, 0
6585, Roa, 30585, 1, 3, 0
6586, Joiwhight, 30586, 1, 3, 0
6587, Key, 30587, 2, 20, 0
6588, Soapung, 30588, 1, 3, 0
6589, Doachaw, 30589, 3, 21, 0
6590, Jait, 30590, 2, 18, 0
6591, Queeth, 30591, 2, 23, 0
6592, Quoush, 30592, 4, 29, 0
6593, Cer, 30593, 2, 21, 0
6594, Ror, 30594, 2, 22, 0
6595, Jud, 30595, 4, 29, 0
6596, Joib, 30596, 2, 18, 0
6597, Checoad, 30597, 1, 3, 0
6598, Wich, 30598, 2, 22, 0
6599, Wapighb, 30599, 1, 3, 0
6600, Whoy, 31000, 1, 3, 0
6601, Tiketh, 31001, 1, 3, 0
6602, Quow, 31002, 2, 23, 0
6603, Whee, 31003, 2, 24, 0
6604, Ceajue, 31004, 1, 3, 0
6605, Boomar, 31005, 1, 3, 0
6606, Weck, 31006, 2, 22, 0
6607, Gufoth, 31007, 1, 3, 0
6608, Fay, 31008, 2, 21, 0
6609, Cighrer, 31009, 1, 3, 0
6610, Fechung, 31010, 2, 18, 0
6611, Quaiquing, 31011, 3, 6, 0
6612, Yauqued, 31012, 1, 3, 0
6613, Foarew, 31013, 1, 3, 0
6614, Haid, 31014, 2, 20, 0
6615, Whiching, 31015, 1, 3, 0
6616, Chouch, 31016, 3, 21, 0
6617, Yay, 31017, 2, 21, 0
6618, Koupai, 31018, 1, 3, 0
6619, Geash, 31019, 3, 23, 0
6620, Koid, 31020, 4, 28, 0
6621, Whe, 31021, 1, 3, 0
6622, Paikaud, 31022, 2, 16, 0
6623, Koiwheak, 31023, 1, 3, 0
6624, Quauroo, 31024, 4, 25, 0
6625, Peawed, 31025, 1, 3, 0
6626, Cebaw, 31026, 4, 27, 0
6627, Koachor, 31027, 1, 3, 0
6628, Cai, 31028, 1, 3, 0
6629, Kiwhish, 31029, 1, 3, 0
6630, Geabaw, 31030, 1, 3, 0
6631, Whawoit, 31031, 1, 3, 0
6632, Jaunong, 31032, 1, 3, 0
6633, Whojew, 31033, 3, 18, 0
6634, Nui, 31034, 1, 3, 0
6635, Wijew, 31035, 4, 27, 0
6636, Kong, 31036, 2, 21, 0
6637, Foi, 31037, 4, 25, 0
6638, Jeack, 31038, 2, 18, 0
6639, Gulir, 31039, 4, 27, 0
6640, Bow, 31040, 2, 19, 0
6641, Chighpee, 31041, 1, 3, 0
6642, Faulew, 31042, 4, 26, 0
6643, Heeth, 31043, 2, 20, 0
6644, Quesi, 31044, 1, 3, 0
6645, Neeyew, 31045, 1, 3, 0
6646, Gesaw, 31046, 2, 19, 0
6647, Mit, 31047, 2, 21, 0
6648, Fighwoch, 31048, 1, 3, 0
6649, Fer, 31049, 2, 18, 0
6650, Wheegauth, 31050, 4, 26, 0
6651, Soused, 31051, 1, 3, 0
6652, Soi, 31052, 3, 1, 0
6653, Ge, 31053, 1, 3, 0
6654, Dighsick, 31054, 1, 3, 0
6655, Quojur, 31055, 1, 3, 0
6656, Geath, 31056, 2, 19, 0
6657, Pechaw, 31057, 1, 3, 0
6658, Beecung, 31058, 4, 26, 0
6659, Yew, 31059, 2, 21, 0
6660, Whouth, 31060, 2, 24, 0
6661, Coireesh, 31061, 1, 3, 0
6662, Poiser, 31062, 1, 3, 0
6663, Ka, 31063, 3, 1, 0
6664, Jey, 31064, 2, 18, 0
6665, Keet, 31065, 3, 15, 0
6666, Gimow, 31066, 1, 3, 0
6667, Chighwar, 31067, 2, 18, 0
6668, Pay, 31068, 2, 16, 0
6669, Poamauk, 31069, 1, 3, 0
6670, Puib, 31070, 2, 16, 0
6671, Suibed, 31071, 3, 19, 0
6672, Fighth, 31072, 2, 18, 0
6673, Yaimong, 31073, 1, 3, 0
6674, Jouchoick, 31074, 1, 3, 0
6675, Nui, 31075, 1, 3, 0
6676, Whighlid, 31076, 3, 4, 0
6677, Wouck, 31077, 2, 22, 0
6678, Quai, 31078, 4, 25, 0
6679, Leemigh, 31079, 4, 25, 0
6680, Quo, 31080, 4, 25, 0
6681, Chichoat, 31081, 4, 25, 0
6682, Toack, 31082, 2, 20, 0
6683, Gaw, 31083, 4, 29, 0
6684, Juie, 31084, 2, 18, 0
6685, To, 31085, 2, 16, 0
6686, Wheebod, 31086, 3, 4, 0
6687, Ceeyar, 31087, 1, 3, 0
6688, Fodo, 31088, 4, 25, 0
6689, Muib, 31089, 2, 15, 0
6690, Yoped, 31090, 1, 3, 0
6691, Meech, 31091, 2, 15, 0
6692, Rahor, 31092, 1, 3, 0
6693, Woikur, 31093, 3, 6, 0
6694, Maik, 31094, 2, 15, 0
6695, Daib, 31095, 2, 15, 0
6696, Faidud, 31096, 3, 3, 0
6697, Queesh, 31097, 2, 23, 0
6698, Tar, 31098, 2, 20, 0
6699, Kekoosh, 31099, 1, 3, 0
6700, Yoy, 31100, 2, 21, 0
6701, Maue, 31101, 2, 23, 0
6702, Wur, 31102, 2, 22, 0
6703, Bea, 31103, 3, 23, 0
6704, Lighb, 31104, 2, 17, 0
6705, Jot, 31105, 2, 18, 0
6706, Caw, 31106, 2, 16, 0
6707, Mir, 31107, 1, 3, 0
6708, Routh, 31108, 2, 23, 0
6709, Doucash, 31109, 1, 3, 0
6710, Kighper, 31110, 1, 3, 0
6711, Moat, 31111, 2, 21, 0
6712, Gighter, 31112, 1, 3, 0
6713, Hulang, 31113, 4, 29, 0
6714, Yar, 31114, 3, 26, 0
6715, Touheeth, 31115, 1, 3, 0
6716, Micheng, 31116, 2, 18, 0
6717, Woy, 31117, 2, 22, 0
6718, Yeng, 31118, 2, 21, 0
6719, Lamoy, 31119, 1, 3, 0
6720, Chek, 31120, 4, 28, 0
6721, Gab, 31121, 4, 29, 0
6722, Reeber, 31122, 1, 3, 0
6723, Gee, 31123, 2, 19, 0
6724, Peeneed, 31124, 1, 3, 0
6725, Whoaquight, 31125, 4, 26, 0
6726, Cuikoth, 31126, 1, 3, 0
6727, Saw, 31127, 2, 17, 0
6728, Choosung, 31128, 1, 3, 0
6729, Jer, 31129, 2, 18, 0
6730, Leesh, 31130, 2, 17, 0
6731, Hong, 31131, 2, 20, 0
6732, Koob, 31132, 4, 28, 0
6733, Goirauch, 31133, 4, 26, 0
6734, Lo, 31134, 4, 25, 0
6735, Goad, 31135, 2, 19, 0
6736, Lousir, 31136, 1, 3, 0
6737, Pow, 31137, 2, 16, 0
6738, Whout, 31138, 2, 24, 0
6739, Chougeng, 31139, 1, 3, 0
6740, Ker, 31140, 2, 21, 0
6741, Weae, 31141, 2, 22, 0
6742, Doa, 31142, 2, 16, 0
6743, Ruday, 31143, 1, 3, 0
6744, Rud, 31144, 2, 22, 0
6745, Leemeet, 31145, 1, 3, 0
6746, Cor, 31146, 2, 16, 0
6747, Sasesh, 31147, 3, 4, 0
6748, Cocid, 31148, 4, 29, 0
6749, Soceee, 31149, 1, 3, 0
6750, Feesung, 31150, 1, 3, 0
6751, Cod, 31151, 2, 16, 0
6752, Reapauck, 31152, 1, 3, 0
6753, Youe, 31153, 2, 21, 0
6754, Loid, 31154, 2, 17, 0
6755, Jung, 31155, 2, 18, 0
6756, Kauch, 31156, 2, 21, 0
6757, Wibur, 31157, 2, 19, 0
6758, Doipou, 31158, 3, 22, 0
6759, Daw, 31159, 1, 3, 0
6760, Hoiquu, 31160, 1, 3, 0
6761, Fang, 31161, 3, 11, 0
6762, Pew, 31162, 3, 10, 0
6763, Hight, 31163, 2, 22, 0
6764, Whee, 31164, 4, 25, 0
6765, Sir, 31165, 2, 17, 0
6766, Yikuik, 31166, 1, 3, 0
6767, Yay, 31167, 1, 3, 0
6768, Nay, 31168, 1, 3, 0
6769, Supeng, 31169, 2, 18, 0
6770, Bemuid, 31170, 2, 17, 0
6771, Quaichir, 31171, 1, 3, 0
6772, Soafor, 31172, 4, 26, 0
6773, Foy, 31173, 2, 18, 0
6774, Roobighsh, 31174, 1, 3, 0
6775, Sar, 31175, 4, 27, 0
6776, Nee, 31176, 1, 3, 0
6777, Gouho, 31177, 1, 3, 0
6778, Nuicoy, 31178, 1, 3, 0
6779, Sotow, 31179, 1, 3, 0
6780, Keech, 31180, 2, 21, 0
6781, Moinaik, 31181, 1, 3, 0
6782, Hew, 31182, 2, 20, 0
6783, Pe, 31183, 1, 3, 0
6784, Kouso, 31184, 1, 3, 0
6785, Ler, 31185, 2, 19, 0
6786, Beadew, 31186, 1, 3, 0
6787, Leelung, 31187, 1, 3, 0
6788, Gath, 31188, 4, 28, 0
6789, Coch, 31189, 2, 16, 0
6790, Chid, 31190, 3, 20, 0
6791, Poack, 31191, 2, 16, 0
6792, Rat, 31192, 2, 22, 0
6793, Lung, 31193, 2, 17, 0
6794, Ror, 31194, 4, 29, 0
6795, Peesh, 31195, 3, 24, 0
6796, Laihar, 31196, 1, 3, 0
6797, Much, 31197, 2, 15, 0
6798, Leech, 31198, 2, 23, 0
6799, Tew, 31199, 2, 20, 0
6800, Wujeee, 31200, 1, 3, 0
6801, Hu, 31201, 4, 25, 0
6802, Caw, 31202, 4, 27, 0
6803, Hed, 31203, 2, 20, 0
6804, Behir, 31204, 1, 3, 0
6805, Lu, 31205, 2, 24, 0
6806, Keafeng, 31206, 1, 3, 0
6807, Huisar, 31207, 4, 29, 0
6808, Roacooe, 31208, 1, 3, 0
6809, Buichea, 31209, 4, 29, 0
6810, Geetod, 31210, 1, 3, 0
6811, Jaitaw, 31211, 3, 23, 0
6812, Song, 31212, 4, 27, 0
6813, Pir, 31213, 2, 16, 0
6814, Raw, 31214, 3, 10, 0
6815, Cey, 31215, 1, 3, 0
6816, Kew, 31216, 2, 21, 0
6817, Jibir, 31217, 1, 3, 0
6818, Hang, 31218, 2, 20, 0
6819, Kang, 31219, 2, 21, 0
6820, Puith, 31220, 2, 16, 0
6821, Codoush, 31221, 3, 28, 0
6822, Hea, 31222, 1, 3, 0
6823, Rasaick, 31223, 1, 3, 0
6824, Hoodoi, 31224, 1, 3, 0
6825, Waufow, 31225, 1, 3, 0
6826, Likooch, 31226, 1, 3, 0
6827, Cheeceath, 31227, 1, 3, 0
6828, Yeanoik, 31228, 1, 3, 0
6829, Peepur, 31229, 1, 3, 0
6830, Faunuch, 31230, 4, 26, 0
6831, Ne, 31231, 1, 3, 0
6832, Ceaded, 31232, 1, 3, 0
6833, Beaber, 31233, 1, 3, 0
6834, Wur, 31234, 2, 22, 0
6835, Pe, 31235, 1, 3, 0
6836, Meat, 31236, 2, 15, 0
6837, Lew, 31237, 4, 28, 0
6838, Quoue, 31238, 2, 23, 0
6839, Sau, 31239, 2, 16, 0
6840, Ceaqued, 31240, 1, 3, 0
6841, Ker, 31241, 2, 21, 0
6842, Wechur, 31242, 4, 27, 0
6843, Tar, 31243, 3, 19, 0
6844, Dor, 31244, 4, 27, 0
6845, Tiway, 31245, 1, 3, 0
6846, Woihea, 31246, 1, 3, 0
6847, Kui, 31247, 1, 3, 0
6848, Boak, 31248, 2, 19, 0
6849, Maileeck, 31249, 4, 26, 0
6850, Pesh, 31250, 2, 16, 0
6851, Reed, 31251, 2, 22, 0
6852, Haib, 31252, 2, 20, 0
6853, Koibek, 31253, 1, 3, 0
6854, Quob, 31254, 2, 23, 0
6855, Ged, 31255, 1, 3, 0
6856, Quighth, 31256, 4, 28, 0
6857, Foohong, 31257, 2, 19, 0
6858, Wuitauth, 31258, 2, 16, 0
6859, Jaick, 31259, 2, 18, 0
6860, Chighsang, 31260, 1, 3, 0
6861, Tonong, 31261, 2, 19, 0
6862, Mighjaw, 31262, 2, 19, 0
6863, Toucung, 31263, 1, 3, 0
6864, Faujar, 31264, 2, 18, 0
6865, Mea, 31265, 4, 29, 0
6866, Quoitoy, 31266, 4, 26, 0
6867, New, 31267, 2, 23, 0
6868, Muijur, 31268, 1, 3, 0
6869, Lighhaie, 31269, 1, 3, 0
6870, Gie, 31270, 4, 28, 0
6871, Beath, 31271, 2, 19, 0
